id	filename	md5	size	state	File.ID	File.Name	Data.Category	Data.Type	Project.ID	Case.ID	Sample.ID	Sample.Type
33dc0ef3-ab68-4cc8-9012-3859a22daea9	c80995bd-d6b7-4780-8a1c-486234f12313.rna_seq.genomic.gdc_realn.bam	44696e6ef5621c016c6bb24d3af7392c	7931911468	validated	33dc0ef3-ab68-4cc8-9012-3859a22daea9	c80995bd-d6b7-4780-8a1c-486234f12313.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5696	TCGA-B0-5696-11A	Solid Tissue Normal
35259471-4034-4f26-a7b0-98fb86537000	8db02654-0d3f-4fac-b5f3-2550160dba5e.rna_seq.genomic.gdc_realn.bam	8e8d4f300d3927eb3a77c9027400e901	8672746247	validated	35259471-4034-4f26-a7b0-98fb86537000	8db02654-0d3f-4fac-b5f3-2550160dba5e.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5676	TCGA-CJ-5676-11A	Solid Tissue Normal
3529cd7f-8748-446a-9cc2-c590ea9a6fd6	274f9dc8-eac5-4a19-8e22-f3af2201f50f.rna_seq.genomic.gdc_realn.bam	8e92d43eede8cc002a32df1491c66593	6658330112	validated	3529cd7f-8748-446a-9cc2-c590ea9a6fd6	274f9dc8-eac5-4a19-8e22-f3af2201f50f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5986	TCGA-CZ-5986-11A	Solid Tissue Normal
352d9897-be73-41fe-b957-4f0658999b82	c3fa5261-0033-4ceb-a9ef-d33455c0f302.rna_seq.genomic.gdc_realn.bam	e9187a3a3f7c4dd38c043ddc10c0f612	4702233353	validated	352d9897-be73-41fe-b957-4f0658999b82	c3fa5261-0033-4ceb-a9ef-d33455c0f302.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B8-4619	TCGA-B8-4619-11A	Solid Tissue Normal
358cadc6-89dc-4b10-924e-74088b8df5d7	5bf57535-1a6d-4417-9963-cb63883eb924.rna_seq.genomic.gdc_realn.bam	86028dad34a70084154e4f62185e969e	8729722279	validated	358cadc6-89dc-4b10-924e-74088b8df5d7	5bf57535-1a6d-4417-9963-cb63883eb924.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5672	TCGA-CJ-5672-11A	Solid Tissue Normal
37f5caff-09af-4fcf-beb3-63aab9a7b7d2	33dfa933-8daa-44a1-8c7c-cf3335dc8275.rna_seq.genomic.gdc_realn.bam	047901f94e41bb39c6a6bb5fbbf55b0e	12337331454	validated	37f5caff-09af-4fcf-beb3-63aab9a7b7d2	33dfa933-8daa-44a1-8c7c-cf3335dc8275.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5465	TCGA-CZ-5465-01A	Primary Tumor
3a4ae1bc-8e0c-432c-a488-96badbcc465a	4b2025a1-962d-42d4-8578-ff29e74a826d.rna_seq.genomic.gdc_realn.bam	82aa9b457c467ad3951bef12435ce582	9911998560	validated	3a4ae1bc-8e0c-432c-a488-96badbcc465a	4b2025a1-962d-42d4-8578-ff29e74a826d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-4864	TCGA-CZ-4864-11A	Solid Tissue Normal
3e21a3eb-aabe-4354-9775-45f2ed404614	83c40f12-7f21-4198-8912-831f7e7338ff.rna_seq.genomic.gdc_realn.bam	0696234d9621d454c132972d1ff18764	8548078377	validated	3e21a3eb-aabe-4354-9775-45f2ed404614	83c40f12-7f21-4198-8912-831f7e7338ff.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5709	TCGA-B0-5709-01A	Primary Tumor
3e51debc-1eb7-4014-8716-bc9b0ad3d32c	529f4ec4-a6e5-4fad-a00a-75d2f060b356.rna_seq.genomic.gdc_realn.bam	746811ed9081110d19c13820e909f233	8927204742	validated	3e51debc-1eb7-4014-8716-bc9b0ad3d32c	529f4ec4-a6e5-4fad-a00a-75d2f060b356.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5705	TCGA-B0-5705-01A	Primary Tumor
445b4788-ceb1-4554-9284-8383b3b895f8	516b3755-74d6-4a8a-90c1-90097a61f63d.rna_seq.genomic.gdc_realn.bam	a7427302d5c4460be0dbc5e5e701d565	6432230501	validated	445b4788-ceb1-4554-9284-8383b3b895f8	516b3755-74d6-4a8a-90c1-90097a61f63d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-5641	TCGA-B2-5641-11A	Solid Tissue Normal
49f8d368-2e72-4d51-b9ce-1e771f486641	12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.genomic.gdc_realn.bam	5fa707012e8b8ff8d64fca52693993eb	7543793540	validated	49f8d368-2e72-4d51-b9ce-1e771f486641	12debe80-71c0-43a9-bdf8-a859a57a9638.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5680	TCGA-CJ-5680-01A	Primary Tumor
4bb0337d-915f-4240-8406-c629735329ce	732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.genomic.gdc_realn.bam	a97d372bcf4a4bc697584487bdf44a9e	13222918301	validated	4bb0337d-915f-4240-8406-c629735329ce	732dff9f-5bcf-43c2-8ce4-062e2f49165a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5462	TCGA-CZ-5462-11A	Solid Tissue Normal
4d3c4716-b0bd-4b9c-a105-bc7f275e0ed7	d7df3edb-bb4a-47a2-8066-fc2f700c6102.rna_seq.genomic.gdc_realn.bam	2a65e9ecc342bef001d4fd73c9b6c86c	11527360734	validated	4d3c4716-b0bd-4b9c-a105-bc7f275e0ed7	d7df3edb-bb4a-47a2-8066-fc2f700c6102.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5461	TCGA-CZ-5461-11A	Solid Tissue Normal
52a40efb-7e49-488a-a712-8c38ce11d1a1	2a78e2d5-0d9f-4269-a5d2-f1a83e8f4cf8.rna_seq.genomic.gdc_realn.bam	a39af9e7ff808e964ded323d55b8b5a8	8780836349	validated	52a40efb-7e49-488a-a712-8c38ce11d1a1	2a78e2d5-0d9f-4269-a5d2-f1a83e8f4cf8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5467	TCGA-CZ-5467-11A	Solid Tissue Normal
55335366-6ca8-43e5-b96d-1fa7a29ee2a7	bedbb480-0785-4bd2-86da-d029b57e1033.rna_seq.genomic.gdc_realn.bam	beb33d06b6d598f8edeff537bb2d45ef	7480818415	validated	55335366-6ca8-43e5-b96d-1fa7a29ee2a7	bedbb480-0785-4bd2-86da-d029b57e1033.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CW-5584	TCGA-CW-5584-01A	Primary Tumor
562910a0-ff73-4283-bb27-ca557bbb7bca	c6548d55-538d-49fa-a1f7-485915ee8f4b.rna_seq.genomic.gdc_realn.bam	3e8883cc32f0eff88a7bff86a0615f7e	11448853517	validated	562910a0-ff73-4283-bb27-ca557bbb7bca	c6548d55-538d-49fa-a1f7-485915ee8f4b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5454	TCGA-CZ-5454-01A	Primary Tumor
57cfad84-9dd6-40d8-9a6f-1295a8c18b08	10ef264c-4000-4286-860a-5a6f633ecb29.rna_seq.genomic.gdc_realn.bam	4a32be7ef5438d9fab8a5aca58f5deb9	8995321228	validated	57cfad84-9dd6-40d8-9a6f-1295a8c18b08	10ef264c-4000-4286-860a-5a6f633ecb29.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5469	TCGA-CZ-5469-11A	Solid Tissue Normal
58203c35-19bf-4894-b730-753c1d7327c5	469940c4-270b-4ea2-b341-b211ceb54eac.rna_seq.genomic.gdc_realn.bam	6690c5a36ba711455d889a964bb9ae54	9736010259	validated	58203c35-19bf-4894-b730-753c1d7327c5	469940c4-270b-4ea2-b341-b211ceb54eac.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-4864	TCGA-CZ-4864-01A	Primary Tumor
5c03122a-c784-44e3-9951-805d8894d4cf	0090732e-6960-4e46-a400-61a16c810afe.rna_seq.genomic.gdc_realn.bam	2717dcb4e06593fd33dc014ec4364d1e	8919686832	validated	5c03122a-c784-44e3-9951-805d8894d4cf	0090732e-6960-4e46-a400-61a16c810afe.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CW-6088	TCGA-CW-6088-01A	Primary Tumor
5fa77619-5db1-4690-b313-62ad0d2e2419	d2c2fafe-048d-4584-8136-4e607465d72d.rna_seq.genomic.gdc_realn.bam	9a4289441906341ca9e46949598185fe	8223763072	validated	5fa77619-5db1-4690-b313-62ad0d2e2419	d2c2fafe-048d-4584-8136-4e607465d72d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B2-5641	TCGA-B2-5641-01A	Primary Tumor
5ffd2144-ed6d-41ae-aaef-cf7749f670dc	cee42193-cd5a-45c0-9563-1dc461a6974c.rna_seq.genomic.gdc_realn.bam	ceaa5c748a79040e83e6c171219ceafc	9439239763	validated	5ffd2144-ed6d-41ae-aaef-cf7749f670dc	cee42193-cd5a-45c0-9563-1dc461a6974c.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CW-5580	TCGA-CW-5580-11A	Solid Tissue Normal
609f564b-d6c4-4ffd-95c6-75a291a85777	53daf7ed-88a6-4891-839c-71f5dbfd7694.rna_seq.genomic.gdc_realn.bam	9eebf7468a396d169b89215b367f1f70	7770921005	validated	609f564b-d6c4-4ffd-95c6-75a291a85777	53daf7ed-88a6-4891-839c-71f5dbfd7694.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5699	TCGA-B0-5699-01A	Primary Tumor
61e86a6b-f1ed-4e8c-b320-c65cfc68dfda	6ec6b3ce-0574-41d8-b22e-b27f3418adc6.rna_seq.genomic.gdc_realn.bam	454c8224ae48e88133ebbb01c3ea68f4	8902380200	validated	61e86a6b-f1ed-4e8c-b320-c65cfc68dfda	6ec6b3ce-0574-41d8-b22e-b27f3418adc6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5451	TCGA-CZ-5451-11A	Solid Tissue Normal
6a009ed3-02da-49da-9aa3-36d12a895c59	975ca807-d276-43f7-95e6-4b04bf2409c8.rna_seq.genomic.gdc_realn.bam	ea29174afd0cd1912b9ef0e2f5bc4e9a	10802757892	validated	6a009ed3-02da-49da-9aa3-36d12a895c59	975ca807-d276-43f7-95e6-4b04bf2409c8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5456	TCGA-CZ-5456-01A	Primary Tumor
6d787377-1b77-484d-bdb3-6e69cc7fb4bb	01b48ab6-4c3b-4b40-89a6-55d64017770d.rna_seq.genomic.gdc_realn.bam	4bd6cecc33df6d73b6d008118a3391e4	9107001337	validated	6d787377-1b77-484d-bdb3-6e69cc7fb4bb	01b48ab6-4c3b-4b40-89a6-55d64017770d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5402	TCGA-B0-5402-11A	Solid Tissue Normal
6e264cce-1d7e-45c4-92a0-93995f358827	9453eb6e-d3cf-4030-8eb3-cff627903c1a.rna_seq.genomic.gdc_realn.bam	bc57872071446431590082e980cbf3a7	8518813137	validated	6e264cce-1d7e-45c4-92a0-93995f358827	9453eb6e-d3cf-4030-8eb3-cff627903c1a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5462	TCGA-CZ-5462-01A	Primary Tumor
70747790-1563-422c-8e26-cb55df8b816e	8f9ecd05-a00b-4203-a052-bc1fc1cd0a9d.rna_seq.genomic.gdc_realn.bam	3e7316b3fe55a750bb60bfecc77a04b4	7408889594	validated	70747790-1563-422c-8e26-cb55df8b816e	8f9ecd05-a00b-4203-a052-bc1fc1cd0a9d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5677	TCGA-CJ-5677-11A	Solid Tissue Normal
7094bd15-e21a-4517-a423-7e638097ff59	7109300e-d920-4baf-9507-69acf2eac917.rna_seq.genomic.gdc_realn.bam	274dab3199a014d664b62edc24c79565	7325388705	validated	7094bd15-e21a-4517-a423-7e638097ff59	7109300e-d920-4baf-9507-69acf2eac917.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-5679	TCGA-CJ-5679-01A	Primary Tumor
720b4968-3d82-4da0-a33f-dd7318704113	05791785-80ef-46cd-970b-5bd0c0d1b8e3.rna_seq.genomic.gdc_realn.bam	e28a547b32e5c32afd50f1e72ca34fe8	8726396709	validated	720b4968-3d82-4da0-a33f-dd7318704113	05791785-80ef-46cd-970b-5bd0c0d1b8e3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-B0-5694	TCGA-B0-5694-11A	Solid Tissue Normal
72fa6f95-8012-429b-9359-2db88a1e8d0c	b649c743-c5bd-4c00-a6dc-422021ac538e.rna_seq.genomic.gdc_realn.bam	869e1e9eaa71ef8b8f09c4b6d8664c63	6392675193	validated	72fa6f95-8012-429b-9359-2db88a1e8d0c	b649c743-c5bd-4c00-a6dc-422021ac538e.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CJ-6033	TCGA-CJ-6033-11A	Solid Tissue Normal
7577a307-68c1-40b9-8539-a0a431481696	fb312dd9-da8b-4190-999e-37cad1d683d5.rna_seq.genomic.gdc_realn.bam	3ceddf15a3349360f460a761913de218	6182355691	validated	7577a307-68c1-40b9-8539-a0a431481696	fb312dd9-da8b-4190-999e-37cad1d683d5.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRC	TCGA-CZ-5988	TCGA-CZ-5988-11A	Solid Tissue Normal
