id	filename	md5	size	state	File.ID	File.Name	Data.Category	Data.Type	Project.ID	Case.ID	Sample.ID	Sample.Type
180a8b20-3536-4d57-a569-258604f01947	28b12d43-f858-458b-9305-6581a9498e59.rna_seq.genomic.gdc_realn.bam	018b0f5b118fd426cd251d40b9a49dde	4440237642	validated	180a8b20-3536-4d57-a569-258604f01947	28b12d43-f858-458b-9305-6581a9498e59.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LH	TCGA-E2-A1LH-01A	Primary Tumor
1a7158ee-ea2f-4b51-9d55-8ba0683486a1	a90d3b2d-38f9-455c-88cd-73d5b3729491.rna_seq.genomic.gdc_realn.bam	ab96a31e0f2de837f84a332c958f5a78	5320496524	validated	1a7158ee-ea2f-4b51-9d55-8ba0683486a1	a90d3b2d-38f9-455c-88cd-73d5b3729491.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0AZ	TCGA-BH-A0AZ-01A	Primary Tumor
1a946ce5-5a48-42b3-a502-c99ab6ff4afe	aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.genomic.gdc_realn.bam	c204dc308f8d132b18bec633138d3e1d	6655161188	validated	1a946ce5-5a48-42b3-a502-c99ab6ff4afe	aeee03c3-20b3-4f96-b686-52111ce99a63.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BW	TCGA-BH-A0BW-01A	Primary Tumor
1d636ad7-665d-45ba-9f53-dd8dd588d9b2	c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.genomic.gdc_realn.bam	d7ff05f527a4bbf8872bec8bad75f58b	6101326289	validated	1d636ad7-665d-45ba-9f53-dd8dd588d9b2	c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LB	TCGA-E2-A1LB-01A	Primary Tumor
1d950340-c0fe-481d-8cda-a58efe2d77cc	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.genomic.gdc_realn.bam	43f68a926aa6927c63f18b19b46c741c	6512779304	validated	1d950340-c0fe-481d-8cda-a58efe2d77cc	45f837c9-6b9e-4eed-ba56-9715b4a0356d.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BJ	TCGA-BH-A0BJ-01A	Primary Tumor
1f1a670d-ef2b-4511-975a-89aa39275ce1	52ff2501-c6d1-4469-a2b7-c458d98cfc8e.rna_seq.genomic.gdc_realn.bam	50a574beacec71044dd07f18bb7b6655	7845036585	validated	1f1a670d-ef2b-4511-975a-89aa39275ce1	52ff2501-c6d1-4469-a2b7-c458d98cfc8e.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DV	TCGA-BH-A0DV-01A	Primary Tumor
250b6929-d30a-443e-91a8-13412ec656ec	dd1d9d28-3929-4361-a6ff-0ac781fb0ac3.rna_seq.genomic.gdc_realn.bam	71c6e47ac8c7acd0bbb89c9670ccf161	8187361178	validated	250b6929-d30a-443e-91a8-13412ec656ec	dd1d9d28-3929-4361-a6ff-0ac781fb0ac3.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A158	TCGA-E2-A158-01A	Primary Tumor
26d41d8a-2fc3-4b98-ba18-0276bdc113b8	50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.genomic.gdc_realn.bam	e73fb699381033981622d1dbff187369	9282717345	validated	26d41d8a-2fc3-4b98-ba18-0276bdc113b8	50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DL	TCGA-BH-A0DL-01A	Primary Tumor
276e27fd-8014-4eb2-9558-4e592495ae8e	083eb05f-0af4-4f73-bf09-3806eb3b71bb.rna_seq.genomic.gdc_realn.bam	81b33b1b94ff410d65d0ae1cc0ba4b09	8655783555	validated	276e27fd-8014-4eb2-9558-4e592495ae8e	083eb05f-0af4-4f73-bf09-3806eb3b71bb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1RF	TCGA-E9-A1RF-01A	Primary Tumor
27f2c4ef-8388-43f8-9054-2fa4919524f0	7880b3ba-9f39-4744-be72-b87dbd8eb425.rna_seq.genomic.gdc_realn.bam	42200fec0079a02f4dc8eaffe626d91c	5649214715	validated	27f2c4ef-8388-43f8-9054-2fa4919524f0	7880b3ba-9f39-4744-be72-b87dbd8eb425.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1ND	TCGA-E9-A1ND-01A	Primary Tumor
28892f53-fddf-4b15-80b5-63b6ff3ee0c0	2db5e0aa-342e-4766-8725-c1d677fd52b2.rna_seq.genomic.gdc_realn.bam	f67fbfd44f5ffd8f70cc56aa160697c8	12399720201	validated	28892f53-fddf-4b15-80b5-63b6ff3ee0c0	2db5e0aa-342e-4766-8725-c1d677fd52b2.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A204	TCGA-BH-A204-01A	Primary Tumor
2b232dda-c107-4fa7-8c95-632583505a7e	815b70e5-858d-416d-94aa-6749960883ce.rna_seq.genomic.gdc_realn.bam	089ce1a04ae2c86e643a5492b600b5ad	7972761798	validated	2b232dda-c107-4fa7-8c95-632583505a7e	815b70e5-858d-416d-94aa-6749960883ce.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A18L	TCGA-BH-A18L-01A	Primary Tumor
2c20cc90-2c46-4b5e-a210-69f9870a497f	2056c543-2f73-4a2f-995e-3af2dda7b514.rna_seq.genomic.gdc_realn.bam	9c4fe30a27ce41eef01d57aeb9276e40	5009632783	validated	2c20cc90-2c46-4b5e-a210-69f9870a497f	2056c543-2f73-4a2f-995e-3af2dda7b514.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1L7	TCGA-E2-A1L7-01A	Primary Tumor
2c73d198-c737-4fbd-a5e6-48f723e6a7f6	d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.genomic.gdc_realn.bam	6b03ef0f7d36cc1cddc90d12972028ad	8550113617	validated	2c73d198-c737-4fbd-a5e6-48f723e6a7f6	d8edd309-518d-4358-8245-9e92d7af4441.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1NG	TCGA-E9-A1NG-01A	Primary Tumor
2d7a547f-16f7-4655-8b59-f5c60b54f08f	f4d60a0f-dc11-4005-8d59-7511ba4de8b1.rna_seq.genomic.gdc_realn.bam	fc1fc668cb4bab2ba73b1145e9c04115	10112106290	validated	2d7a547f-16f7-4655-8b59-f5c60b54f08f	f4d60a0f-dc11-4005-8d59-7511ba4de8b1.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1RD	TCGA-E9-A1RD-01A	Primary Tumor
31fc01b1-5780-477b-b31f-4a4e6fd1f21c	b4aad532-f92b-43d9-820c-f3c98e382225.rna_seq.genomic.gdc_realn.bam	daaadd2ebd6e406e309c1e4584092dbb	7299058212	validated	31fc01b1-5780-477b-b31f-4a4e6fd1f21c	b4aad532-f92b-43d9-820c-f3c98e382225.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0DB	TCGA-A7-A0DB-01A	Primary Tumor
33e94756-1362-46a4-9e1d-9ec793c1d4da	674907a1-381a-4952-924a-52e2adf5ad19.rna_seq.genomic.gdc_realn.bam	322d13b1e48014af2a0249864be0a69a	6358714526	validated	33e94756-1362-46a4-9e1d-9ec793c1d4da	674907a1-381a-4952-924a-52e2adf5ad19.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DT	TCGA-BH-A0DT-01A	Primary Tumor
35396deb-9bf9-43f1-9581-4ee039dae998	48e1886c-614d-4e2c-bf34-936fd82969c1.rna_seq.genomic.gdc_realn.bam	a8813743205c7ad7d9d9cd6ba79b8a83	6593601411	validated	35396deb-9bf9-43f1-9581-4ee039dae998	48e1886c-614d-4e2c-bf34-936fd82969c1.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0B5	TCGA-BH-A0B5-01A	Primary Tumor
3a380359-1ba8-42c7-9941-b1a12b8c0ab6	358a0311-c6aa-456d-a52b-6b6b08b0a863.rna_seq.genomic.gdc_realn.bam	3ac50a1aaa41dddc01dbd9f73e6851fc	9342463436	validated	3a380359-1ba8-42c7-9941-b1a12b8c0ab6	358a0311-c6aa-456d-a52b-6b6b08b0a863.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1F2	TCGA-BH-A1F2-01A	Primary Tumor
3d5c9b56-01f1-4b8d-992f-3493efd91fae	4614147d-8f49-42b0-a43d-3ef88e6f0af4.rna_seq.genomic.gdc_realn.bam	29ac24f63b8f9794942e814faab3b391	7198147233	validated	3d5c9b56-01f1-4b8d-992f-3493efd91fae	4614147d-8f49-42b0-a43d-3ef88e6f0af4.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A18S	TCGA-BH-A18S-01A	Primary Tumor
3e6d86f2-1456-40f6-9d81-a3995f6d810a	707fad7d-f284-456a-abfa-17289b40579f.rna_seq.genomic.gdc_realn.bam	955da0319e078ce49b1e20cbc7f4328d	7970976448	validated	3e6d86f2-1456-40f6-9d81-a3995f6d810a	707fad7d-f284-456a-abfa-17289b40579f.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BZ	TCGA-BH-A0BZ-01A	Primary Tumor
41aaadf6-20e3-4c51-869f-9a28434069e3	e869b178-9abe-44ca-ae6b-a6caae1834fb.rna_seq.genomic.gdc_realn.bam	c893f9d9171294175d08972c721c07a5	9629768428	validated	41aaadf6-20e3-4c51-869f-9a28434069e3	e869b178-9abe-44ca-ae6b-a6caae1834fb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A18R	TCGA-BH-A18R-01A	Primary Tumor
449719f4-14a3-433f-9568-3e7c0978536b	db5dab56-838e-4784-a7cf-f05296e356f7.rna_seq.genomic.gdc_realn.bam	01eb0ceff1bd675c0ca446f00596cb24	16579230855	validated	449719f4-14a3-433f-9568-3e7c0978536b	db5dab56-838e-4784-a7cf-f05296e356f7.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0DC	TCGA-A7-A0DC-01A	Primary Tumor
44fa6435-b963-4989-a093-0fb0cb099d08	195d8bd4-352c-4407-9319-797d915c72b8.rna_seq.genomic.gdc_realn.bam	72f98c53a66ca29ff51c373c1caed5ce	7561502132	validated	44fa6435-b963-4989-a093-0fb0cb099d08	195d8bd4-352c-4407-9319-797d915c72b8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BC	TCGA-BH-A0BC-01A	Primary Tumor
4687a880-656f-4075-a136-6fa9d8649f85	db5f53f3-6438-4f23-9683-ee16244d98b9.rna_seq.genomic.gdc_realn.bam	0ff38c557fde31a604b8245bd5d25632	4638355023	validated	4687a880-656f-4075-a136-6fa9d8649f85	db5f53f3-6438-4f23-9683-ee16244d98b9.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1FR	TCGA-BH-A1FR-01A	Primary Tumor
4712ca11-0aee-44a9-8eb7-13915e430c99	dc3a76a7-bac2-43c0-90e2-e251e459c659.rna_seq.genomic.gdc_realn.bam	ff67533c15c55b2a739d29f38f5576aa	5886361242	validated	4712ca11-0aee-44a9-8eb7-13915e430c99	dc3a76a7-bac2-43c0-90e2-e251e459c659.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1NF	TCGA-E9-A1NF-01A	Primary Tumor
48e2ae41-8b14-481f-8f98-264318ae2228	7de22a44-8f58-4a73-90a3-a16d161160e8.rna_seq.genomic.gdc_realn.bam	cfeb99fb8330ccc7e79d58e158bb418e	7381225792	validated	48e2ae41-8b14-481f-8f98-264318ae2228	7de22a44-8f58-4a73-90a3-a16d161160e8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0BT	TCGA-BH-A0BT-01A	Primary Tumor
4a1de229-5a3a-4bba-918e-a20d7d58bf0f	7d30a479-6d2f-431e-b15c-26736994b2f5.rna_seq.genomic.gdc_realn.bam	48ce8a2554c46d6fbc5bb7f055312e1e	8941944797	validated	4a1de229-5a3a-4bba-918e-a20d7d58bf0f	7d30a479-6d2f-431e-b15c-26736994b2f5.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1R7	TCGA-E9-A1R7-01A	Primary Tumor
544118d1-c3af-4263-9c44-8e7a9127d1e8	1880f86a-77c8-4eac-a3e7-a62f5edad8fb.rna_seq.genomic.gdc_realn.bam	1b227c610e147d590f5d9de081a71486	4815035477	validated	544118d1-c3af-4263-9c44-8e7a9127d1e8	1880f86a-77c8-4eac-a3e7-a62f5edad8fb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1N5	TCGA-E9-A1N5-01A	Primary Tumor
57fc077f-d8b2-4eda-836f-a6a0d3fcc4f1	4eee2055-ed1f-4958-b214-4cff055c87bd.rna_seq.genomic.gdc_realn.bam	0533aa914454f18e2c57ed7d056e7953	5356174312	validated	57fc077f-d8b2-4eda-836f-a6a0d3fcc4f1	4eee2055-ed1f-4958-b214-4cff055c87bd.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0E1	TCGA-BH-A0E1-01A	Primary Tumor
6015cb5f-b3ee-47dd-a8eb-21a80e91daec	d27304e0-1b0b-4fc3-8e0d-af2c305d30f8.rna_seq.genomic.gdc_realn.bam	5d479122273efc87dea5bcfa8f14488b	11704513607	validated	6015cb5f-b3ee-47dd-a8eb-21a80e91daec	d27304e0-1b0b-4fc3-8e0d-af2c305d30f8.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A13E	TCGA-A7-A13E-01A	Primary Tumor
60bd409e-75cd-4026-91de-373b718e0a9f	1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.genomic.gdc_realn.bam	46863850a5156e5f54b668d74c475deb	5577366760	validated	60bd409e-75cd-4026-91de-373b718e0a9f	1a2bc49d-edc6-4b84-88f0-73b6ed250d1b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1F6	TCGA-BH-A1F6-01A	Primary Tumor
622af96f-84d5-45af-bef9-92be236c0923	e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.genomic.gdc_realn.bam	f373d9eb879fd4200c49af50f833df4d	6362532988	validated	622af96f-84d5-45af-bef9-92be236c0923	e97a2bf2-c5bd-4dbf-9940-450a8a99e9df.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DH	TCGA-BH-A0DH-01A	Primary Tumor
6a392140-47d8-46bf-9576-d01504a42aad	8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.genomic.gdc_realn.bam	79ef527ecce4e96cfd31fe30a8c7b3c6	6861347804	validated	6a392140-47d8-46bf-9576-d01504a42aad	8f4d89ea-3207-4fa7-9898-9b78cb971577.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0D9	TCGA-A7-A0D9-01A	Primary Tumor
6bee78fc-e41b-4d9b-bf34-fd54d8153ac3	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.genomic.gdc_realn.bam	8e72ab86940c4000b527a28d1d4e04dd	9239824552	validated	6bee78fc-e41b-4d9b-bf34-fd54d8153ac3	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A1LS	TCGA-E2-A1LS-01A	Primary Tumor
6c85ede5-9873-4acb-bdc4-dadd937959ef	304b7293-0a76-4028-9a18-58c87c751ceb.rna_seq.genomic.gdc_realn.bam	d19e793606cb6878e9a94a79202a51e1	12680445273	validated	6c85ede5-9873-4acb-bdc4-dadd937959ef	304b7293-0a76-4028-9a18-58c87c751ceb.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-A7-A0DB	TCGA-A7-A0DB-01A	Primary Tumor
6c8c4d8d-42e0-4ea2-b8d6-46971e206196	d7eb3fb0-7bfe-4f69-b298-41dde09902e6.rna_seq.genomic.gdc_realn.bam	cada35d0cf8d45d670771c582aa6f0eb	9810577559	validated	6c8c4d8d-42e0-4ea2-b8d6-46971e206196	d7eb3fb0-7bfe-4f69-b298-41dde09902e6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A1FH	TCGA-BH-A1FH-01A	Primary Tumor
6d0cd11a-5be0-4ef8-a2d5-c3d67637c57b	8bfd50fb-d6d8-44cd-a492-1e0a983e40b6.rna_seq.genomic.gdc_realn.bam	87cfebac339ccc6d718514598c877a3e	6975613688	validated	6d0cd11a-5be0-4ef8-a2d5-c3d67637c57b	8bfd50fb-d6d8-44cd-a492-1e0a983e40b6.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0H5	TCGA-BH-A0H5-01A	Primary Tumor
6f88880b-6adb-4e61-81f8-d6deec5f16b1	ad01e71e-ed1f-4de6-81b5-8ef60f7a38d0.rna_seq.genomic.gdc_realn.bam	9dd36ddc94bb462272a6ebbcc47a998e	7927582831	validated	6f88880b-6adb-4e61-81f8-d6deec5f16b1	ad01e71e-ed1f-4de6-81b5-8ef60f7a38d0.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E9-A1NA	TCGA-E9-A1NA-01A	Primary Tumor
74568392-d797-4fa6-8996-6d16059af09e	d29744c4-3aa3-44b2-83fb-0e74ba697cd9.rna_seq.genomic.gdc_realn.bam	6043d5d3cebb564d6198d0c49026aa60	14706701201	validated	74568392-d797-4fa6-8996-6d16059af09e	d29744c4-3aa3-44b2-83fb-0e74ba697cd9.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-E2-A15M	TCGA-E2-A15M-01A	Primary Tumor
758aa4aa-6710-4254-b2c1-e57d4cb5d7da	3129e1d1-9844-4df4-b30e-29b1c438983b.rna_seq.genomic.gdc_realn.bam	84760b18e75a62ed77636c5d429a9741	5744007235	validated	758aa4aa-6710-4254-b2c1-e57d4cb5d7da	3129e1d1-9844-4df4-b30e-29b1c438983b.rna_seq.genomic.gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-BH-A0DG	TCGA-BH-A0DG-01A	Primary Tumor
